"anio","jurisdiccion_de_residencia_id","jurisdicion_residencia_nombre","cie10_causa_id","cie10_clasificacion","sexo_id","Sexo","muerte_materna_id","muerte_materna_clasificacion","grupo_edad","cantidad" 
2006,50,"Mendoza","P60","Coagulación intravascular diseminada en el feto y el recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2010,14,"Córdoba","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2016,82,"Santa Fe","Q01","Encefalocele",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2005,6,"Buenos Aires","Q34","Otras malformaciones congénitas del sistema respiratorio",2,"femenino"," ",NA,"01.De a 0  a 14 anios",1
2010,74,"San Luis","W79","Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2021,50,"Mendoza","P78","Otros trastornos perinatales del sistema digestivo",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2016,46,"La Rioja","Q43","Otras malformaciones congénitas del intestino",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2011,82,"Santa Fe","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2011,6,"Buenos Aires","E86","Depleción del volumen",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2005,99,"Sin Información","R95","Síndrome de la muerte súbita infantil",2,"femenino"," ",NA,"01.De a 0  a 14 anios",1
2010,18,"Corrientes","P78","Otros trastornos perinatales del sistema digestivo",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2007,42,"La Pampa","P01","Feto y recién nacido afectados por complicaciones maternas del embarazo",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2018,58,"Neuquén","Q25","Malformaciones congénitas de las grandes arterias",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2018,2,"Ciudad Autónoma de Buenos Aires","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2008,10,"Catamarca","B01","Varicela",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2008,6,"Buenos Aires","V47","Ocupante de automóvil lesionado por colisión con objeto fijo o estacionado",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2015,66,"Salta","Q21","Malformaciones congénitas de los tabiques cardíacos",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2012,6,"Buenos Aires","Q28","Otras malformaciones congénitas del sistema circulatorio",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2008,30,"Entre Ríos","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2009,50,"Mendoza","B20","Enfermedad por virus de la inmunodeficiencia humana [VIH], resultante en enfermedades infecciosas y parasitarias",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2018,82,"Santa Fe","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2010,6,"Buenos Aires","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2010,62,"Río Negro","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2012,22,"Chaco","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",3
2014,54,"Misiones","Q01","Encefalocele",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2005,86,"Santiago del Estero","Q03","Hidrocéfalo congénito",2,"femenino"," ",NA,"01.De a 0  a 14 anios",1
2005,6,"Buenos Aires","E46","Desnutrición proteicocalórica, no especificada",1,"masculino"," ",NA,"01.De a 0  a 14 anios",5
2009,90,"Tucumán","J09","Influenza debida a ciertos virus de la influenza identificados",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2006,34,"Formosa","P22","Dificultad respiratoria del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",28
2005,10,"Catamarca","P24","Síndromes de aspiración neonatal",1,"masculino"," ",NA,"01.De a 0  a 14 anios",2
2006,86,"Santiago del Estero","P96","Otras afecciones originadas en el período perinatal",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2006,34,"Formosa","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2018,86,"Santiago del Estero","J80","Síndrome de dificultad respiratoria del adulto",1,"masculino",NA,NA,"01.De a 0  a 14 anios",4
2015,6,"Buenos Aires","I42","Cardiomiopatía",1,"masculino",NA,NA,"01.De a 0  a 14 anios",2
2018,58,"Neuquén","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2018,50,"Mendoza","P01","Feto y recién nacido afectados por complicaciones maternas del embarazo",2,"femenino",NA,NA,"01.De a 0  a 14 anios",2
2011,62,"Río Negro","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2012,50,"Mendoza","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2006,82,"Santa Fe","Q34","Otras malformaciones congénitas del sistema respiratorio",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2012,6,"Buenos Aires","R99","Otras causas mal definidas y las no especificadas de mortalidad",1,"masculino","",NA,"01.De a 0  a 14 anios",43
2013,6,"Buenos Aires","Q77","Osteocondrodisplasia con defecto del crecimiento de los huesos largos y de la columna vertebral",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2005,74,"San Luis","J18","Neumonía, organismo no especificado",2,"femenino"," ",NA,"01.De a 0  a 14 anios",3
2006,14,"Córdoba","Q34","Otras malformaciones congénitas del sistema respiratorio",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2018,34,"Formosa","Q33","Malformaciones congénitas del pulmón",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2013,82,"Santa Fe","D65","Coagulación intravascular diseminada [síndrome de desfibrinación]",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2017,66,"Salta","Q34","Otras malformaciones congénitas del sistema respiratorio",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2018,2,"Ciudad Autónoma de Buenos Aires","P96","Otras afecciones originadas en el período perinatal",1,"masculino",NA,NA,"01.De a 0  a 14 anios",3
2010,18,"Corrientes","P24","Síndromes de aspiración neonatal",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2020,6,"Buenos Aires","Q81","Epidermólisis bullosa",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2017,6,"Buenos Aires","Q35","Fisura del paladar",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2020,34,"Formosa","P26","Hemorragia pulmonar originada en el período perinatal",1,"masculino",NA,NA,"01.De a 0  a 14 anios",6
2008,6,"Buenos Aires","A39","Enfermedad meningocócica",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2006,66,"Salta","K56","Ileo paralítico y obstrucción intestinal sin hernia",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2017,6,"Buenos Aires","Q43","Otras malformaciones congénitas del intestino",1,"masculino",NA,NA,"01.De a 0  a 14 anios",4
2020,6,"Buenos Aires","P96","Otras afecciones originadas en el período perinatal",2,"femenino",NA,NA,"01.De a 0  a 14 anios",2
2014,86,"Santiago del Estero","W74","Ahogamiento y sumersión no especificados",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2009,58,"Neuquén","G06","Absceso y granuloma intracraneal e intrarraquídeo",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2008,82,"Santa Fe","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2012,2,"Ciudad Autónoma de Buenos Aires","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2006,30,"Entre Ríos","E86","Depleción del volumen",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2006,6,"Buenos Aires","Q01","Encefalocele",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2012,70,"San Juan","P22","Dificultad respiratoria del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2014,10,"Catamarca","Q36","Labio leporino",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2013,6,"Buenos Aires","A49","Infección bacteriana de sitio no especificado",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2016,90,"Tucumán","Q89","Otras malformaciones congénitas, no clasificadas en otra parte",2,"femenino",NA,NA,"01.De a 0  a 14 anios",9
2018,50,"Mendoza","W86","Exposición a otras corrientes eléctricas especificadas",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2014,6,"Buenos Aires","K65","Peritonitis",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2019,14,"Córdoba","P01","Feto y recién nacido afectados por complicaciones maternas del embarazo",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2008,18,"Corrientes","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2007,22,"Chaco","R95","Síndrome de la muerte súbita infantil",2,"femenino","",NA,"01.De a 0  a 14 anios",4
2021,38,"Jujuy","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2007,66,"Salta","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2013,6,"Buenos Aires","A49","Infección bacteriana de sitio no especificado",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2011,66,"Salta","Q01","Encefalocele",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2017,90,"Tucumán","P01","Feto y recién nacido afectados por complicaciones maternas del embarazo",3,"indeterminado",NA,NA,"01.De a 0  a 14 anios",1
2010,74,"San Luis","Q03","Hidrocéfalo congénito",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2007,50,"Mendoza","J18","Neumonía, organismo no especificado",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2014,54,"Misiones","P26","Hemorragia pulmonar originada en el período perinatal",1,"masculino","",NA,"01.De a 0  a 14 anios",9
2010,6,"Buenos Aires","K63","Otras enfermedades de los intestinos",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2008,78,"Santa Cruz","A41","Otras Sepsis",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2007,6,"Buenos Aires","Q25","Malformaciones congénitas de las grandes arterias",1,"masculino","",NA,"01.De a 0  a 14 anios",11
2014,30,"Entre Ríos","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2014,14,"Córdoba","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",6
2018,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","P01","Feto y recién nacido afectados por complicaciones maternas del embarazo",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2008,18,"Corrientes","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2009,86,"Santiago del Estero","G93","Otros trastornos del encéfalo",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2009,66,"Salta","Q89","Otras malformaciones congénitas, no clasificadas en otra parte",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2015,6,"Buenos Aires","P29","Trastornos cardiovasculares originados en el período perinatal",2,"femenino",NA,NA,"01.De a 0  a 14 anios",12
2015,66,"Salta","P29","Trastornos cardiovasculares originados en el período perinatal",2,"femenino",NA,NA,"01.De a 0  a 14 anios",8
2011,6,"Buenos Aires","E46","Desnutrición proteicocalórica, no especificada",1,"masculino","",NA,"01.De a 0  a 14 anios",3
2007,58,"Neuquén","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2005,54,"Misiones","I42","Cardiomiopatía",1,"masculino"," ",NA,"01.De a 0  a 14 anios",14
2017,34,"Formosa","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2019,14,"Córdoba","Q39","Malformaciones congénitas del esófago",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2020,66,"Salta","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",9,"desconocido",NA,NA,"01.De a 0  a 14 anios",1
2006,6,"Buenos Aires","G03","Meningitis debida a otras causas y a las no especificadas",2,"femenino","",NA,"01.De a 0  a 14 anios",4
2021,99,"Sin Información","P07","Trastornos relacionados con duración corta de la gestación y con bajo peso al nacer, no clasificados en otra parte",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2015,50,"Mendoza","Q21","Malformaciones congénitas de los tabiques cardíacos",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2009,14,"Córdoba","P24","Síndromes de aspiración neonatal",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2011,38,"Jujuy","Q01","Encefalocele",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2010,34,"Formosa","D80","Inmunodeficiencia con predominio de defectos de los anticuerpos",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2014,54,"Misiones","G00","Meningitis bacteriana, no clasificada en otra parte",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2012,6,"Buenos Aires","P22","Dificultad respiratoria del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",53
2007,2,"Ciudad Autónoma de Buenos Aires","C92","Leucemia mieloide",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2009,6,"Buenos Aires","Q44","Malformaciones congénitas de la vesícula biliar, de los conductos biliares y del hígado",2,"femenino","",NA,"01.De a 0  a 14 anios",2
2007,34,"Formosa","P28","Otros problemas respiratorios del recién nacido, originados en el período perinatal",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2005,30,"Entre Ríos","J15","Neumonía bacteriana, no clasificada en otra parte",2,"femenino"," ",NA,"01.De a 0  a 14 anios",1
2010,14,"Córdoba","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2009,14,"Córdoba","J18","Neumonía, organismo no especificado",1,"masculino","",NA,"01.De a 0  a 14 anios",5
2010,6,"Buenos Aires","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino","",NA,"01.De a 0  a 14 anios",7
2017,66,"Salta","Q89","Otras malformaciones congénitas, no clasificadas en otra parte",2,"femenino",NA,NA,"01.De a 0  a 14 anios",2
2013,30,"Entre Ríos","J21","Bronquiolitis aguda",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2005,90,"Tucumán","E86","Depleción del volumen",1,"masculino"," ",NA,"01.De a 0  a 14 anios",2
2019,90,"Tucumán","Q99","Otras anomalías cromosómicas, no clasificadas en otra parte",1,"masculino",NA,NA,"01.De a 0  a 14 anios",2
2011,70,"San Juan","J44","Otras enfermedades pulmonares obstructivas crónicas",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2016,22,"Chaco","P24","Síndromes de aspiración neonatal",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2009,62,"Río Negro","Q89","Otras malformaciones congénitas, no clasificadas en otra parte",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2013,14,"Córdoba","P22","Dificultad respiratoria del recién nacido",1,"masculino","",NA,"01.De a 0  a 14 anios",41
2010,14,"Córdoba","G03","Meningitis debida a otras causas y a las no especificadas",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2020,70,"San Juan","J18","Neumonía, organismo no especificado",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2015,74,"San Luis","W79","Inhalación e ingestión de alimento que causa obstrucción de las vías respiratorias",1,"masculino",NA,NA,"01.De a 0  a 14 anios",4
2007,38,"Jujuy","J44","Otras enfermedades pulmonares obstructivas crónicas",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2010,6,"Buenos Aires","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino","",NA,"01.De a 0  a 14 anios",25
2014,94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2014,50,"Mendoza","Q20","Malformaciones congénitas de las cámaras cardíacas y sus conexiones",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2021,66,"Salta","P24","Síndromes de aspiración neonatal",2,"femenino",NA,NA,"01.De a 0  a 14 anios",1
2020,6,"Buenos Aires","D65","Coagulación intravascular diseminada [síndrome de desfibrinación]",1,"masculino",NA,NA,"01.De a 0  a 14 anios",1
2014,90,"Tucumán","J69","Neumonitis debida a sólidos y líquidos",1,"masculino","",NA,"01.De a 0  a 14 anios",6
2012,62,"Río Negro","Q39","Malformaciones congénitas del esófago",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2010,50,"Mendoza","G03","Meningitis debida a otras causas y a las no especificadas",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2011,42,"La Pampa","J18","Neumonía, organismo no especificado",1,"masculino","",NA,"01.De a 0  a 14 anios",2
2018,2,"Ciudad Autónoma de Buenos Aires","P29","Trastornos cardiovasculares originados en el período perinatal",1,"masculino",NA,NA,"01.De a 0  a 14 anios",2
2006,18,"Corrientes","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2006,6,"Buenos Aires","Q39","Malformaciones congénitas del esófago",2,"femenino","",NA,"01.De a 0  a 14 anios",4
2011,6,"Buenos Aires","P01","Feto y recién nacido afectados por complicaciones maternas del embarazo",2,"femenino","",NA,"01.De a 0  a 14 anios",4
2012,6,"Buenos Aires","J94","Otras afecciones de la pleura",1,"masculino","",NA,"01.De a 0  a 14 anios",1
2011,70,"San Juan","Q02","Microcefalia",2,"femenino","",NA,"01.De a 0  a 14 anios",1
2015,22,"Chaco","Q79","Malformaciones congénitas del sistema osteomuscular, no clasificadas en otra parte",1,"masculino",NA,NA,"01.De a 0  a 14 anios",2
